gameId,blueWins,blueKills,blueDeaths,blueTotalGold,blueGoldDiff
4516959176,0,7,8,15903,-1831
4520642578,1,2,1,14702,649
4484713894,0,11,5,18874,3091
4449831560,0,3,10,15225,-2707
4464836293,0,4,5,15858,-512
4524322157,0,4,9,14693,-3874
4519807655,1,3,2,15574,-100
4523790678,0,3,5,15692,506
4481146678,1,9,1,18297,4796
4382920718,1,15,16,19247,-1709
4522131517,0,1,7,15414,-553
4522409502,1,10,7,19601,3190
4522867011,0,3,6,15189,-1720
4489166333,0,5,9,16452,-480
4521309700,0,2,5,14899,-1081
4522235409,1,9,1,18964,5436
4487639972,1,12,1,18923,5323
4495602033,0,7,8,17472,-214
4521631816,0,3,9,14665,-2705
4451877968,1,5,3,16415,1419
4511243744,0,2,11,13960,-5431
4448363210,0,2,11,14773,-4125
4521244850,1,11,5,19181,3153
4464253176,0,5,8,14528,-3991
4473903480,0,6,7,15827,-1694
4508507583,0,6,4,16179,989
4453485597,1,3,5,15049,-1564
4444095470,0,3,8,15453,-664
4510669887,1,1,2,14645,-1377
4510131144,0,6,7,15766,-1089
4514754903,1,7,2,18890,4234
4521127128,0,6,7,16450,-702
4517995576,0,6,5,16490,-508
4525139840,1,10,4,17408,2366
4481425277,1,6,6,16951,248
4508272671,1,9,5,17120,1426
4521954992,0,2,2,14310,-740
4506951089,0,2,4,14689,-1724
4513445048,1,8,4,18341,3311
4519606068,0,6,3,17772,3401
4518115415,0,4,7,16262,-1293
4452789398,1,5,3,16239,906
4493650518,0,6,12,16944,-2761
4501126526,1,6,4,16939,1419
4522814344,0,2,4,14615,-1530
4470759747,1,8,8,17706,216
4454170468,0,8,5,17727,1521
4478080352,0,0,8,12988,-5264
4521135230,1,8,1,17613,3949
4512913824,1,11,5,18632,2907
4521918813,1,5,6,15476,-706
4477806643,0,4,5,15717,-527
4509514810,1,8,8,18253,1683
4525028145,0,3,5,14349,-1005
4522170496,0,4,6,15407,-1122
4499816860,0,4,5,15273,-808
4524879680,0,4,6,14868,-2281
4525084228,1,4,4,14892,-1750
4521347328,1,10,4,18509,2974
4497825054,1,6,4,17096,419
4520913464,1,6,3,17377,2101
4503284837,0,7,7,16554,-776
4519863035,1,4,5,15256,-957
4467388375,1,9,1,17710,4311
4494893980,0,4,5,15041,-1207
4516572931,1,9,3,19027,4616
4462648496,1,10,6,18718,2404
4484087846,0,7,5,16938,600
4507768381,1,7,3,16772,1936
4517503916,1,6,13,16035,-4685
4520894733,0,3,3,15518,315
4458889473,0,7,7,17543,994
4523961179,1,3,4,15829,450
4466045865,1,5,8,17389,110
4516642389,1,7,7,16683,-396
4518790705,0,6,8,16985,-805
4508511932,0,2,8,14904,-1302
4450404129,0,8,5,17551,1763
4484243751,0,5,9,15278,-1993
4523449093,0,6,6,15539,8
4485983759,1,11,8,17860,1240
4456033648,1,3,5,15156,-1063
4451994271,1,9,6,18152,22
4523813027,1,5,4,16587,-16
4522528300,0,4,3,15562,-526
4525010379,1,4,6,14944,-916
4523893279,0,5,10,15269,-2793
4521767558,0,7,9,17166,-1561
4513468208,1,5,11,14813,-3707
4509940974,0,6,10,15787,-2457
4523594807,0,6,8,14795,-2348
4522596312,1,15,2,19848,5275
4517041040,0,1,7,13886,-3413
4518695015,1,6,10,16149,-1286
4500037487,1,7,7,15312,-1785
4521886513,1,7,2,17267,3107
4516044973,0,5,4,15961,-41
4521934653,1,9,7,17704,639
4498314967,0,1,6,14808,-2041
4518877029,0,5,4,16374,412
4519742974,0,6,1,16933,2836
4519564214,1,11,8,18156,957
4520320166,1,12,9,19397,2287
4524732459,0,7,9,17033,-462
4519790060,1,11,10,19061,1362
4456330802,1,7,6,16653,140
4524273849,1,5,8,16781,633
4478063031,0,5,6,15978,-323
4494869975,1,3,6,15859,-1296
4424078266,1,6,14,16205,-3622
4490705012,1,10,10,17528,-541
4523350637,1,8,6,17154,1933
4515573007,0,4,7,16112,-692
4524001627,0,5,3,16210,766
4520769690,1,6,4,18369,2334
4521194399,1,5,7,16097,-143
4459264476,0,1,11,13196,-5525
4442070152,0,5,4,15552,-1493
4519232603,1,11,6,17597,2534
4503234599,0,5,15,15709,-5900
4452824310,0,5,6,17035,851
4520335099,1,3,3,15000,198
4460509130,1,9,9,18426,380
4494350446,1,8,4,17634,2018
4485746291,1,11,1,20251,6942
4522462611,0,7,7,16034,-754
4521336289,0,2,5,14147,-1400
4523036176,0,9,8,18304,1606
4523330702,0,5,5,15104,-2130
4468356736,0,10,10,18847,987
4463063111,1,2,2,15782,1344
4517535335,1,6,5,16893,568
4448433475,0,10,5,18545,2621
4516228247,0,6,8,16918,-403
4498040102,1,13,4,18722,3593
4466272322,1,6,3,18247,3400
4498466711,0,6,5,17471,1019
4516594207,1,7,6,17641,1496
4444307438,0,4,9,14605,-3921
4524924917,1,6,3,16249,675
4471072375,0,6,9,17157,-702
4461136941,1,4,5,15165,-1286
4511783197,0,5,4,15427,-174
4501108199,1,10,5,17878,2301
4465596531,0,10,6,18000,2504
4524568896,1,5,7,15851,-1341
4478702787,0,5,9,15832,-2174
4437799907,0,10,10,18931,1804
4469372506,0,7,4,16157,68
4459817582,1,11,6,18354,1775
4522510134,0,7,5,17274,424
4427951118,0,4,11,15372,-2585
4522319938,1,13,12,20175,1610
4522616210,0,5,3,15486,904
4523566320,1,4,9,16074,-855
4520933584,1,7,3,16849,1991
4514399530,0,6,10,16291,-2893
4472185629,0,5,8,16164,-2274
4524877536,1,7,8,17002,-154
4515306616,0,5,9,15342,-1630
4524480759,0,1,9,13119,-6878
4502625560,1,8,7,17472,1177
4521238149,1,3,2,15681,919
4513598574,1,8,6,18634,2077
4518314539,0,1,6,13881,-2973
4489658562,0,10,16,18145,-3228
4482124456,1,9,10,17308,-999
4521449532,0,2,13,13049,-6395
4524994987,1,14,4,20075,5853
4455125565,0,3,11,14377,-5141
4522531124,1,9,3,17270,2318
4498726341,1,12,5,18967,3595
4520588877,0,2,10,14044,-6604
4522556160,0,4,6,16467,-530
4502024676,1,8,13,17846,-796
4494811413,1,12,6,19993,3439
4522599677,0,4,1,16223,1423
4513586711,0,2,8,14071,-3952
4492904211,1,3,3,15284,-884
4525183831,0,4,0,16346,2655
4524995748,0,2,7,14358,-2031
4496611472,1,7,2,17206,2893
4466270705,1,2,4,14767,-976
4489674580,1,12,7,18291,2182
4517551883,0,3,5,14979,-1968
4512229508,1,7,9,17214,-1806
4520364684,0,7,16,16461,-5941
4487211504,1,3,5,14027,-2105
4490245782,1,7,5,17432,993
4519269898,1,6,8,15969,-809
4477778320,0,7,11,16308,-1903
4525005015,0,2,5,14119,-2325
4515619374,1,6,4,16044,-100
4520909280,0,4,11,15011,-4396
4439747783,0,3,8,14517,-3525
4510536402,0,1,6,13653,-3728
4522149954,0,8,8,17833,1256
4496660905,1,9,4,17759,3082
4520942690,0,6,6,16158,197
4523481420,0,4,5,16147,482
4478267936,0,6,5,17065,1019
4523295777,1,8,7,17287,817
4450437970,1,6,4,15997,499
4523307860,1,3,3,15387,-923
4522150564,1,5,8,16313,-531
4515910036,0,4,3,15987,1033
4504983497,1,7,8,16304,-2336
4459886824,1,10,12,18177,-1253
4473361306,1,7,4,17493,2851
4506292782,1,12,3,19443,5349
4515435281,0,4,5,14920,-1670
4524281918,0,9,8,17511,225
4518452503,1,9,5,16819,459
4496336635,1,3,6,14703,-2127
4523885762,1,7,5,16801,575
4496613107,0,4,5,16254,-329
4524349618,1,4,6,15478,-2375
4525122306,1,5,10,15363,-2623
4477398725,1,9,8,17121,217
4510751913,0,5,13,15069,-4160
4449452387,0,5,5,15891,-498
4477670126,0,1,9,13316,-4500
4386551439,0,6,4,15956,-43
4498209347,1,3,3,15661,-643
4520713335,1,6,5,16789,1206
4470773744,0,5,12,16347,-3529
4512800832,0,3,6,14901,-1123
4520801311,0,8,7,17018,1096
4525024400,0,8,13,16342,-5219
4518554441,0,5,11,14801,-3527
4502764370,0,9,6,17333,1936
4515780099,0,4,7,15052,-1729
4437310963,1,4,6,15585,-797
4484529733,0,3,5,15273,-764
4514844957,0,5,9,15666,-2484
4496994572,0,2,8,14591,-2269
4522889281,0,3,7,14690,-1753
4521575366,0,7,7,17151,-1122
4462377853,0,6,6,16378,428
4523960363,0,5,7,15661,-945
4513242798,0,7,4,16589,-17
4489563821,0,3,6,15900,-1286
4485610478,1,5,9,14927,-2614
4472446718,1,2,3,16875,2231
4524894613,0,8,2,17847,3060
4469128584,1,6,6,16369,311
4452166670,1,4,1,17320,2850
4524202231,1,9,4,18532,3195
4450399741,0,8,6,17136,1363
4524785066,0,8,6,17137,1025
4523130244,0,8,7,19114,2544
4522178683,0,2,10,13555,-6373
4469812384,1,4,5,14707,-2268
4506010856,0,3,7,16025,-44
4509803482,0,8,7,16776,357
4508899687,1,3,3,15379,236
4521616991,1,5,1,17196,2973
4509711649,1,7,1,17200,2977
4519025105,0,9,8,17472,-423
4473597829,0,4,5,15435,-1077
4478188896,1,6,4,16588,1782
4513831840,1,6,6,16784,941
4462163208,1,9,8,16982,-1346
4514218237,1,9,13,17635,-1430
4505075524,0,5,8,15913,-1091
4470324396,0,4,7,14487,-2088
4489428547,0,2,3,15643,-1045
4472696992,1,5,5,16853,213
4497596162,1,12,2,18242,4484
4486956653,1,7,7,16866,-1543
4449670595,0,2,5,14673,-2599
4472747889,1,4,5,15463,-338
4525215598,1,6,9,15824,-2047
4524641094,1,8,5,17129,1192
4471001241,1,6,3,16335,1167
4515369512,0,6,4,17099,1579
4476146291,1,10,2,19077,5271
4503152696,1,1,7,14983,-1607
4524326952,1,9,6,17368,280
4522317391,0,3,8,15286,-2811
4495498094,0,5,8,16317,-1025
4477368808,1,5,4,16364,409
4434549109,0,3,3,14623,-417
4523746056,1,10,5,19938,4534
4493134944,0,5,8,16221,-1437
4518121833,1,7,12,16544,-3011
4515904262,1,8,7,17908,653
4506294418,0,2,2,15831,1134
4509108829,1,9,7,17668,1024
4518590112,0,5,7,15470,-1708
4483110650,1,6,6,16448,442
4523035585,1,5,7,14877,-1550
4509064121,1,13,1,18917,4611
4523282532,0,6,9,16356,-2865
4518881307,0,3,7,14676,-1563
4523038174,0,2,12,13126,-4394
4470312208,1,10,6,17769,1417
4516146115,0,6,8,16051,-485
4522849346,0,6,3,17395,2234
4477571512,1,8,4,16819,1896
4523940286,0,5,6,16315,199
4513532582,1,7,6,16846,-1705
4516772132,0,2,5,15951,-675
4516594125,1,7,3,16858,1160
4477392695,1,10,9,17335,1287
4500102951,0,7,7,16781,-2063
4447441297,1,8,4,17225,2559
4523657411,1,6,4,16948,2346
4487004786,0,7,7,16056,-1151
4523591734,1,5,9,15440,-1729
4481802992,0,8,6,16058,-1441
4524924160,1,5,4,16315,763
4448119077,1,9,4,17326,1209
4516417495,0,5,3,16851,1706
4514750583,1,6,2,16853,2097
4497828297,1,9,3,17556,2201
4518204390,0,11,12,17840,-2425
4462251940,0,10,6,18725,2376
4457833778,1,5,6,16781,679
4518920313,0,5,12,15376,-4864
4439541078,0,2,6,14193,-3116
4512918864,1,7,9,16862,-542
4456463104,1,4,3,17003,1634
4459480413,0,4,6,15506,-672
4521091433,0,10,10,18724,622
4477326347,1,4,3,16422,1571
4467752796,1,13,5,18337,3211
4524232031,1,6,10,15385,-3134
4520510756,0,6,5,15566,-1951
4463289443,1,8,4,18326,3517
4518300534,0,6,6,16299,80
4525106403,0,1,3,13991,-1380
4511755420,1,3,4,14205,-1115
4475203157,0,6,2,17955,3187
4471503799,1,13,5,20862,6423
4512974012,0,0,6,14197,-2313
4524697889,0,5,3,16788,1346
4492336087,1,3,6,14798,-2402
4518449661,0,3,7,15598,-1293
4524325797,1,5,2,16655,2089
4466191823,0,8,4,16804,2290
4512225381,1,6,7,15977,-1397
4518609876,0,4,3,15654,-360
4513906148,1,10,2,19035,5465
4450742884,0,4,2,16247,1032
4475833403,0,8,5,18074,1887
4513432258,1,8,2,17274,3640
4505960953,1,10,7,17839,1452
4512128800,1,6,6,16700,1806
4520602146,1,6,5,15852,66
4523446704,1,4,4,15296,-112
4517498934,1,1,1,14426,-323
4512991895,1,4,4,15856,-82
4511697354,1,11,6,17895,2088
4509390548,0,6,9,15728,-2701
4523847046,1,5,5,17333,781
4521229573,0,8,7,16404,283
4523099371,1,6,6,15738,-360
4454340438,0,0,4,13580,-4279
4522233309,0,6,7,16773,120
4522851544,0,4,8,14993,-1845
4477952218,0,2,3,15219,-563
4524900918,0,6,8,16046,-1112
4491423800,0,6,8,15683,-1906
4498664895,0,5,9,16408,-2517
4465820697,0,3,7,15104,-2831
4501779329,0,6,5,16113,-1063
4519218713,1,11,7,18894,1573
4474045556,0,7,9,16652,-427
4524351356,0,4,10,15409,-2161
4521873427,1,8,4,16733,479
4502515468,1,12,5,17307,3237
4522644977,1,5,4,15283,230
4499613300,0,3,7,14428,-1217
4517778477,1,7,6,16679,273
4450067073,0,4,10,15400,-2552
4522151939,0,7,7,16230,-4
4498239413,0,4,7,16028,-2863
4469941685,1,4,4,15731,-85
4484202806,0,4,10,14816,-4490
4521383938,1,4,6,15862,-988
4488307772,1,1,4,14140,-1481
4486155288,1,6,4,16699,1109
4518987840,0,2,9,13405,-5392
4455452551,1,8,10,17538,238
4448427323,0,15,3,19038,4941
4491653265,0,9,12,18082,24
4509495092,0,1,5,14004,-1113
4477722271,1,4,4,16349,754
4479540109,0,2,7,15373,-1942
4463166329,1,7,7,16559,-167
4487524071,1,5,2,16513,3537
4511068350,1,10,3,19886,5349
4524387920,1,6,2,17167,2793
4452219290,1,5,1,16809,2192
4524524540,0,10,13,18178,-286
4524619949,0,3,10,14742,-3540
4519347430,1,4,5,15126,-568
4514643182,0,5,9,15449,-2975
4518236753,0,4,12,15233,-3184
4485967051,0,2,6,14602,-2185
4520613300,1,3,4,15390,-387
4458509653,1,5,5,16766,1543
4522886351,1,6,10,16093,-1908
4502492792,1,3,4,15575,737
4423262467,1,7,5,16953,1073
4474674368,0,6,5,15529,-413
4462298411,1,6,2,16836,2569
4513293772,0,3,9,13820,-3996
4520671984,1,12,6,19321,2574
4492730038,0,3,5,15834,-191
4524773384,1,7,7,16585,-536
4515341076,0,5,8,15483,-1429
4521293545,1,6,2,17834,3797
4459704027,1,5,2,16858,2407
4521182941,1,17,9,20619,2828
4454235667,1,9,5,18449,2334
4459609583,1,7,3,17354,2301
4516238123,0,7,6,16097,853
4520047610,1,6,6,16138,-243
4520390476,1,8,2,17794,4793
4487249336,1,11,6,19218,3248
4482519172,1,10,4,18501,2907
4498278588,0,4,6,15922,-1454
4518118181,1,6,7,16119,292
4497870757,0,3,11,14625,-2978
4449694269,0,7,8,16685,-335
4500726742,0,2,8,13895,-2894
4505754774,1,14,6,19890,4401
4490249135,0,6,10,15164,-4055
4449918896,0,10,4,17498,2084
4521299727,1,13,5,19452,2593
4513005798,0,9,5,17322,1372
4518366913,1,8,3,17243,2803
4491183408,0,8,10,18020,-533
4522622334,0,6,7,16289,-963
4469829210,1,9,4,18303,2642
4515668714,0,4,10,15728,-1615
4521129958,1,6,3,16097,1212
4515298489,0,2,5,14414,-2363
4517512393,1,9,8,15852,-1918
4522390017,1,4,3,15202,145
4513729345,1,2,3,15572,902
4520954808,0,8,8,16488,-870
4464340157,0,5,12,14353,-4550
4514527472,1,13,3,19133,4238
4520734931,0,3,5,15314,-1659
4447699269,0,10,6,17690,1377
4520645604,1,10,6,20183,3663
4511159553,1,9,5,18408,2969
4468173353,0,6,12,15595,-3682
4489481429,1,8,9,17119,-1362
4464085930,0,9,9,17658,108
4503626292,1,14,4,19600,5344
4450431370,0,7,14,16336,-3908
4525060117,1,7,2,16860,2984
4524609422,1,3,4,14501,-250
4468568554,0,7,7,17148,1084
4520833786,1,10,6,18559,2606
4523634047,0,3,5,16250,154
4523122447,1,4,3,15791,960
4483634862,0,5,12,15634,-3194
4517860054,1,3,2,15148,-44
4464319633,1,10,8,17893,1181
4505648249,1,7,8,16200,-927
4522858842,0,2,7,13371,-3170
4502931082,0,6,7,15903,-623
4510837678,1,5,6,15719,-1121
4495147066,0,2,9,13267,-5292
4524109040,1,4,1,16305,1793
4482075284,1,8,2,18269,3389
4524584974,0,4,11,14956,-3532
4525152197,1,3,7,16180,-981
4524926639,0,8,6,16808,616
4522027915,0,10,5,17971,3146
4524157575,1,6,2,16998,2619
4517748095,0,5,14,15015,-5065
4521386660,1,4,4,14881,-856
4462148925,1,4,3,15730,739
4497724425,1,16,5,19098,2447
4523546666,1,5,3,16169,561
4495258112,0,9,10,16954,-1073
4520518919,0,5,4,15984,193
4503545828,1,8,7,18078,1204
4523347600,1,9,5,16329,948
4496613517,0,9,10,17193,-1027
4513948107,1,11,6,18401,1843
4467944823,0,2,10,14704,-3517
4497717401,0,5,8,16367,-1204
4509036476,0,0,5,12905,-3927
4524695455,0,3,7,13967,-2681
4514151915,0,8,6,16511,300
4516562361,0,8,7,17496,4
4468712896,1,7,6,17743,1572
4523887906,1,8,6,16888,856
4522419408,0,2,2,13742,-2296
4488609653,0,9,15,17793,-1961
4523824469,0,5,8,16178,-1320
4458383359,1,8,8,17706,-492
4515399183,1,6,9,16149,34
4494820088,0,3,8,14760,-1964
4419100258,0,3,5,15820,-306
4519853578,0,5,9,15173,-2354
4492130975,0,4,3,14769,-1071
4509170584,0,4,3,14353,-1009
4487686105,1,8,4,16763,147
4433310925,1,5,2,16747,2126
4521010137,0,8,5,17044,845
4525088163,0,6,7,15532,-1779
4511374041,0,7,12,17347,-1305
4481135148,1,9,6,18758,2137
4473770063,1,13,8,20711,3673
4516824896,1,8,4,16539,1947
4524811313,1,11,9,19096,895
4524847047,1,11,4,17938,3413
4513553506,1,8,11,17072,-2298
4516387872,1,12,4,19640,5151
4522005554,1,7,5,16891,-51
4503361762,1,9,3,17485,3075
4522608036,0,7,2,16696,1945
4513537755,1,8,3,17499,2644
4504128321,1,10,6,18288,2569
4489090931,0,5,6,15684,-1434
4523720139,0,1,1,14737,92
4450091892,0,11,9,18715,1326
4524739692,1,7,6,18551,1850
4480057032,1,12,4,19351,3969
4509298842,0,8,8,17318,-266
4452485048,1,10,4,18969,4139
4461048637,1,8,1,17113,3278
4523306081,0,8,12,17201,-1817
4521897188,1,8,5,16749,1152
4519816980,1,4,2,16523,2592
4487913203,0,11,2,18285,4581
4500094420,1,10,9,17346,149
4518483468,0,7,3,17443,2786
4518291052,1,7,4,16526,562
4457019061,1,7,8,17363,903
4521675950,1,10,4,18779,3679
4522025457,0,13,6,20317,3899
4524407688,1,2,1,15649,1281
4465268169,0,5,5,16256,329
4515997665,1,5,6,16688,1008
4421824314,0,10,4,17724,3192
4519746020,0,3,15,15320,-4348
4496874191,1,6,7,15900,-689
4510298547,1,12,4,18377,2963
4477353070,0,4,6,15785,-522
4426206807,0,10,7,17625,514
4508717967,0,15,6,19931,4375
4450360531,0,14,4,19331,4289
4496714478,1,6,9,17048,-32
4522281462,0,9,10,17910,88
4518592520,1,7,1,16614,3295
4492030196,0,5,5,15943,-467
4509979337,1,4,7,14924,-2611
4450271730,1,5,8,15069,-1974
4496792553,1,8,7,16366,-963
4523725496,0,2,12,14158,-5740
4440187029,0,2,4,14291,-2609
4518069601,0,5,6,15078,-1018
4476840336,1,9,4,17234,2477
4462139682,1,9,5,17826,3074
4494166965,0,10,11,18445,552
4518235291,0,6,6,15814,-1530
4475880508,0,8,13,16735,-2187
4518819945,0,8,13,15818,-4100
4523974037,0,6,5,16999,389
4448510561,0,5,10,15867,-1806
4465932394,1,11,10,18042,704
4474160523,1,8,4,18293,2406
4436517463,1,5,4,15895,42
4523100302,0,1,4,14305,-2889
4523793959,1,8,2,18186,3131
4520794525,0,6,8,16295,-1271
4506509560,1,17,1,20151,6783
4496084500,0,3,9,14735,-2932
4431984647,0,1,16,12798,-7868
4522422661,1,4,6,16452,271
4523404068,0,6,7,16120,-732
4494238237,1,9,6,18287,1863
4443526032,0,4,7,15902,-1190
4522459289,1,8,5,16982,-212
4519045200,0,7,7,17064,134
4491049455,0,5,11,15424,-3692
4471439169,1,9,4,18369,3269
4525020504,1,7,6,17568,1308
4524033878,1,9,10,18090,1106
4517857557,0,4,5,15786,-92
4452273327,0,4,3,16596,539
4516355012,0,8,12,16093,-3195
4523634644,1,7,4,18858,4338
4509524180,0,5,7,15288,-861
4462515361,1,7,5,16346,-90
4448123749,0,1,11,13447,-5698
4516721414,0,8,8,16453,-569
4458124147,1,12,6,18669,1788
4467276496,1,5,5,16192,1056
4503391789,0,2,7,13701,-4095
4437730015,0,6,5,16762,482
4490472819,0,8,8,16795,-507
4524386145,0,4,12,14464,-4820
4520879335,0,5,10,16925,-962
4518934441,0,3,9,14302,-3025
4453066386,0,2,8,14786,-1340
4500486602,0,3,3,15134,-168
4524898473,1,8,13,18954,-664
4450459916,0,6,12,16043,-3089
4514841518,1,5,6,15195,-1573
4473962566,1,9,7,17205,721
4522845066,0,5,4,16022,511
4517859003,1,6,7,15615,-1193
4484417350,0,2,8,14433,-3215
4523090796,1,13,3,19807,5227
4512968570,1,4,2,15704,1012
4517995978,1,4,4,17073,2002
4458685012,1,9,3,18584,3093
4439348607,0,7,11,16187,-2377
4513003533,0,9,10,16749,-2419
4524532805,0,6,6,16490,-392
4447096755,1,6,4,16697,852
4470320666,1,10,4,17973,2507
4499907399,1,5,2,16029,1756
4523305960,1,4,2,15752,1064
4501476679,1,5,3,15930,1713
4499810008,0,6,6,15241,-1137
4451011365,1,8,4,17127,2294
4524361228,0,1,7,13519,-4115
4513611157,1,11,6,18748,2520
4520841378,1,4,7,16055,93
4524882878,1,7,5,16496,1744
4517917805,1,6,9,17217,-315
4524026578,0,4,5,15482,-1335
4447452177,0,3,3,14486,-648
4407738489,0,6,12,15809,-3854
4522541186,1,11,8,19556,2585
4452390949,1,9,4,17003,2247
4458640668,0,5,10,16451,-977
4465074882,1,6,3,17837,2970
4506217760,1,11,6,18056,250
4443008526,0,8,8,16249,-1276
4524611648,1,7,7,16946,1482
4506376932,0,4,2,15707,428
4515697055,0,7,6,16443,-1706
4483760431,1,8,5,17823,1014
4485980330,1,2,6,16241,250
4511502291,1,7,8,16464,166
4495005465,0,6,8,16924,-465
4456960285,1,10,8,17251,-733
4518159499,0,6,8,16917,-1013
4468797183,1,7,7,19453,3773
4523041612,0,5,4,16891,1060
4512312350,1,7,4,17107,2169
4514358264,1,4,2,15444,1019
4520529176,1,9,5,18283,2684
4477445574,1,4,2,16267,1362
4477502000,1,6,7,17247,915
4520688318,0,11,6,18640,1931
4478461160,1,9,0,17086,3655
4519427485,0,6,4,16505,805
4524478226,1,12,10,17961,478
4501131347,1,14,12,19418,1698
4500439445,1,4,5,15846,-330
4521846073,1,6,5,16937,592
4524317634,0,1,4,14064,-1765
4508697399,0,1,2,15094,-92
4494950726,0,5,11,15633,-2947
4524780505,1,6,2,16868,1982
4480448606,1,10,7,19289,2330
4521063765,1,3,3,15138,-105
4446243794,1,1,5,14942,-1215
4509810925,0,6,6,15703,-951
4473257949,1,5,3,15427,134
4523527699,1,6,5,16620,361
4522356055,1,6,5,15926,905
4454501300,0,9,6,16852,348
4516589560,0,6,8,16936,-424
4505605320,1,10,4,17917,3058
4470336918,0,7,8,17558,-105
4522654087,0,3,8,15149,-1876
4523758251,0,5,7,16112,-1031
4522558200,0,7,4,15885,125
4524960407,1,4,7,17104,-669
4492820318,1,10,5,17535,1436
4482355547,0,8,10,17321,-78
4519483383,1,6,7,16317,-713
4523957266,0,4,7,15649,-1975
4520868488,1,9,3,17592,1411
4457621044,1,2,1,15420,661
4494262239,0,3,4,15929,-394
4524530241,0,4,4,15046,-557
4500738372,1,6,3,16737,1204
4520610441,0,6,7,15756,-1966
4487705166,1,3,6,15442,-1090
4524841427,0,9,8,16649,-1152
4501013460,0,6,10,16171,-1682
4522459951,1,9,4,17190,1847
4524235691,0,7,6,17222,808
4524900733,1,6,9,15704,-1332
4521830295,0,9,18,16331,-3966
4460355612,0,10,7,19186,1377
4500291945,1,7,3,17546,1493
4512192023,0,4,7,15198,-2876
4489456327,0,8,7,17909,1340
4522648784,0,4,7,15046,-1208
4481739224,1,6,6,16740,218
4525228858,1,13,1,20295,6907
4522283833,1,4,5,15921,-594
4473660797,0,10,9,17145,-1464
4516698364,1,5,4,15936,554
4507824198,1,7,2,16649,1256
4508436860,1,10,2,17618,4373
4451008750,1,6,5,15871,-245
4456309511,0,8,8,17676,393
4517825338,1,7,2,17423,2822
4522021441,0,1,10,13410,-5025
4516557839,1,7,8,16992,-371
4519886299,1,8,4,18678,3999
4470465305,0,5,12,16220,-4157
4523482714,0,5,12,14930,-5298
