ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Label
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,0
7521,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,1
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,1
4070,1969,PhD,Married,94871.0,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,1
25,1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,1
217,1956,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1
4220,1970,PhD,Married,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,0
9559,1961,PhD,Married,57072.0,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,0
2849,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1
7787,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,0
8370,1976,2n Cycle,Together,75484.0,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,0
9988,1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,0
2939,1970,Master,Together,79419.0,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,1
5529,1946,PhD,Together,64014.0,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,0
9743,1955,Graduation,Married,76998.0,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,0
3478,1971,PhD,Married,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,1
1763,1988,Graduation,Together,87679.0,0,0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,1
7250,1978,Graduation,Together,57867.0,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,0
10770,1959,Graduation,Married,65492.0,0,0,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,0
2072,1969,PhD,Together,53374.0,0,1,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,0
9463,1959,Graduation,Together,71706.0,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,0
6318,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,1
4093,1975,Master,Together,53253.0,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,0
3594,1973,Master,Married,54108.0,1,1,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,0
3643,1974,Master,Married,63206.0,0,0,20-03-2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,0
851,1972,Master,Married,57136.0,1,1,09-07-2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,0
3967,1971,PhD,Married,78931.0,0,0,25-10-2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,0
10128,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,0
486,1988,Graduation,Married,84219.0,0,0,02-02-2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1
9451,1965,Graduation,Married,73538.0,0,1,25-11-2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,1
9264,1986,Graduation,Married,79529.0,0,0,27-04-2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,1
2853,1980,Graduation,Single,51766.0,1,0,11-03-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,0
1490,1962,Graduation,Married,55759.0,0,1,28-11-2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,0
4278,1983,PhD,Single,87188.0,0,0,03-06-2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,1
8643,1971,Graduation,Together,69930.0,0,0,26-05-2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,1
2408,1976,Graduation,Married,58597.0,1,1,20-11-2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,0
202,1948,PhD,Widow,82032.0,0,0,05-04-2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,1
830,1987,PhD,Single,74004.0,0,0,24-02-2014,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,1
6050,1975,2n Cycle,Married,57036.0,0,1,11-12-2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,0
125,1958,2n Cycle,Together,53083.0,1,1,15-05-2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,0
3463,1975,PhD,Married,69283.0,0,1,14-06-2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,0
10530,1959,PhD,Widow,67786.0,0,0,07-12-2013,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,1
1079,1971,PhD,Married,71969.0,0,1,16-10-2012,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,0
8920,1967,Master,Single,59235.0,1,0,12-01-2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,1
3852,1961,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,0
528,1978,Graduation,Married,65819.0,0,0,29-11-2012,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,1
73,1953,PhD,Single,51411.0,1,2,26-05-2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,0
5589,1964,Graduation,Divorced,51983.0,0,1,31-08-2012,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,0
591,1957,Graduation,Widow,66033.0,0,1,20-01-2013,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,0
2544,1951,Master,Divorced,57530.0,0,1,12-10-2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,0
7725,1965,2n Cycle,Married,76800.0,0,0,08-03-2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0,0
8091,1956,Graduation,Married,63943.0,0,1,02-09-2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0,1
7321,1962,Graduation,Together,76081.0,0,0,23-05-2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,1
5462,1974,Graduation,Married,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,0
2793,1976,PhD,Divorced,70179.0,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,0
4828,1954,Graduation,Divorced,79865.0,0,1,18-06-2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,0
7476,1964,Master,Single,63972.0,0,1,02-12-2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0,0
4390,1954,Graduation,Together,75315.0,0,1,15-04-2014,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,0
10478,1950,PhD,Married,55517.0,1,1,27-09-2012,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1,0
1081,1957,PhD,Married,75283.0,1,2,27-03-2013,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0,0
4261,1946,PhD,Single,82800.0,0,0,24-11-2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1,0
5350,1991,Master,Single,90638.0,0,0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1,1
9298,1947,PhD,Together,81574.0,0,0,28-04-2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,1
6257,1976,Master,Single,60482.0,0,1,23-01-2013,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0,0
9952,1947,Master,Together,78093.0,0,0,11-12-2013,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0,1
3503,1950,Graduation,Divorced,82460.0,0,0,02-12-2013,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0,1
4608,1987,Graduation,Divorced,81361.0,0,0,25-02-2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1,1
2471,1965,Graduation,Married,61482.0,0,0,27-06-2014,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0,0
2612,1987,Graduation,Married,75794.0,0,0,24-12-2013,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0,1
5185,1955,Graduation,Married,74268.0,0,0,14-02-2013,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,1
1131,1967,PhD,Single,52569.0,0,1,05-04-2014,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0,0
7022,1971,Graduation,Married,76445.0,1,0,28-09-2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,1
5272,1965,Master,Married,53843.0,0,1,27-06-2013,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,0
5453,1956,Master,Married,90226.0,0,0,26-09-2012,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,1
2565,1955,Master,Divorced,70638.0,0,0,01-06-2013,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,0
5062,1963,PhD,Married,54072.0,1,1,27-07-2013,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,0
8969,1977,Graduation,Married,71855.0,0,1,16-01-2013,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,1
4656,1990,2n Cycle,Single,51250.0,1,0,30-03-2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,0
4480,1973,Master,Married,60432.0,0,1,09-03-2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,0
9971,1964,PhD,Married,65526.0,0,1,11-04-2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0
6729,1988,Graduation,Single,68655.0,0,0,10-08-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,1
9242,1990,Graduation,Single,64509.0,0,0,17-08-2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,1
10099,1984,Graduation,Married,55434.0,1,0,05-10-2013,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,0
940,1987,Graduation,Single,57100.0,1,0,18-05-2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,0
3011,1965,Graduation,Married,69139.0,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,0
3298,1956,Master,Married,52973.0,0,1,08-11-2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,0
8286,1965,PhD,Together,51717.0,0,1,20-08-2013,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,0
5120,1982,2n Cycle,Together,66664.0,0,0,25-09-2012,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,1
6097,1959,Graduation,Single,50664.0,1,1,16-01-2013,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,0
7019,1963,Graduation,Together,54414.0,1,1,23-01-2013,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,0
7408,1952,PhD,Married,54549.0,0,1,03-03-2014,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,0
3859,1947,PhD,Together,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,1
3783,1959,PhD,Married,52854.0,1,1,24-03-2014,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,0
3427,1955,PhD,Married,59821.0,0,1,12-04-2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,0
5209,1954,Graduation,Divorced,50002.0,0,1,17-06-2013,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,0
10711,1945,Graduation,Married,69755.0,0,0,02-10-2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,1
1665,1964,PhD,Divorced,64140.0,0,2,23-09-2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,0
6575,1981,Graduation,Together,56386.0,1,1,27-10-2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,0
3091,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,0
5177,1974,Master,Married,58494.0,0,1,12-12-2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,0
7005,1981,Graduation,Single,58684.0,0,0,16-06-2014,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,0
6409,1967,Graduation,Divorced,57136.0,0,0,18-05-2013,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,1
7485,1950,PhD,Widow,56551.0,1,1,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0
8395,1961,Graduation,Single,82014.0,0,0,20-08-2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,0
2295,1954,PhD,Married,62670.0,0,1,02-02-2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,0
1378,1972,2n Cycle,Together,50334.0,0,1,24-07-2013,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,0
2781,1981,Graduation,Single,72066.0,0,0,23-06-2014,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,1
1165,1958,PhD,Single,50729.0,1,1,02-05-2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,0
6457,1976,Graduation,Divorced,64892.0,0,1,29-05-2014,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,0
6912,1967,PhD,Married,63246.0,0,2,20-08-2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,0
5299,1970,PhD,Married,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,0
4127,1967,PhD,Married,77766.0,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,0
1964,1951,Graduation,Together,86610.0,0,0,05-09-2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,1
3690,1986,Master,Married,80141.0,0,0,11-01-2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,1
3433,1955,2n Cycle,Married,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,1
3389,1970,Graduation,Married,69016.0,0,1,22-11-2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,1
1215,1978,Graduation,Together,70440.0,0,0,08-10-2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,1
1891,1980,Master,Divorced,78789.0,0,0,08-08-2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1
2570,1968,Graduation,Together,56534.0,0,1,23-07-2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,0
9256,1971,Graduation,Single,58350.0,0,1,04-01-2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,0
295,1989,Graduation,Single,81217.0,0,0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,1
6349,1987,Master,Divorced,61787.0,0,0,06-07-2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,1
550,1952,Graduation,Divorced,62335.0,0,1,23-05-2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,0
10742,1983,PhD,Married,86580.0,0,0,27-02-2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,0
4676,1951,Master,Widow,73705.0,0,2,05-03-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,1
8852,1976,Graduation,Married,61064.0,0,1,31-08-2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,1
1958,1973,PhD,Together,55012.0,0,1,21-03-2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,0
1351,1956,Master,Together,58656.0,0,1,20-09-2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,0
1045,1965,Graduation,Together,52117.0,0,1,16-08-2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,0
7732,1978,Graduation,Married,64813.0,1,0,02-01-2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,0
8070,1973,PhD,Married,54222.0,0,1,01-03-2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,0
477,1986,Graduation,Married,83512.0,0,0,17-06-2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,1
7832,1959,Master,Married,77520.0,0,1,28-08-2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,1
7396,1966,Graduation,Married,80398.0,0,0,10-11-2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,1
10091,1956,Graduation,Single,60230.0,0,1,20-05-2013,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,1
3498,1976,PhD,Married,55424.0,0,1,25-11-2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,0
1172,1983,PhD,Married,92491.0,0,0,01-05-2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,1
569,1991,Graduation,Single,90273.0,0,0,14-12-2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,1
4686,1962,PhD,Widow,82571.0,0,0,02-04-2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,1
1000,1961,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,0
3828,1951,Graduation,Married,71107.0,0,1,17-02-2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,0
10129,1966,Graduation,Together,82427.0,0,0,12-03-2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,1
2499,1958,2n Cycle,Single,75342.0,0,1,06-05-2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,0
10092,1954,Graduation,Divorced,70044.0,0,1,18-02-2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,0
7500,1967,Graduation,Single,79146.0,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,0
5796,1963,Graduation,Married,77437.0,0,0,26-11-2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,1
10556,1959,Graduation,Married,54984.0,0,1,24-05-2014,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,0
48,1964,Graduation,Together,55761.0,0,1,24-04-2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,0
10814,1947,Graduation,Together,70321.0,0,0,16-01-2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,1
9710,1969,PhD,Divorced,58086.0,0,1,20-01-2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,0
9292,1952,Graduation,Married,81795.0,0,0,26-10-2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,1
7881,1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,0
5847,1969,Graduation,Divorced,69901.0,0,1,29-05-2013,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,0
737,1949,PhD,Married,80360.0,0,0,03-03-2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,1
3571,1961,PhD,Together,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,0
5092,1949,PhD,Widow,51569.0,0,1,12-02-2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,0
5883,1972,Graduation,Married,77981.0,1,0,26-05-2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,0
2118,1964,2n Cycle,Married,62905.0,0,1,10-09-2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,0
6616,1975,Graduation,Together,59481.0,0,1,23-10-2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,0
2797,1977,Graduation,Married,72117.0,0,1,20-08-2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,0
9167,1956,Graduation,Married,67131.0,0,1,26-03-2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,0
2631,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1
7592,1946,PhD,Married,51012.0,0,0,18-04-2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0
8895,1985,Graduation,Single,70596.0,0,0,05-10-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,1
8584,1952,PhD,Together,85431.0,0,0,08-06-2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,1
2681,1984,2n Cycle,Married,65370.0,0,0,01-08-2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,0
9645,1968,Graduation,Married,64590.0,0,0,14-10-2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,0
10678,1959,Graduation,Together,71232.0,0,1,28-11-2013,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,0
1513,1979,2n Cycle,Together,60839.0,1,1,28-08-2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,0
6173,1979,Graduation,Together,77298.0,0,1,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,0
7960,1962,2n Cycle,Together,82122.0,0,0,15-08-2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1
7002,1955,Graduation,Single,62535.0,0,1,03-10-2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,0
8439,1964,Graduation,Together,63404.0,0,2,06-06-2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,0
762,1981,2n Cycle,Together,75774.0,1,0,02-05-2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,0
2831,1976,Graduation,Together,78416.0,0,1,27-06-2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,0
6977,1974,Graduation,Together,75702.0,0,1,14-10-2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1
6289,1951,Master,Together,59385.0,1,1,28-04-2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,0
9284,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,0
1619,1956,Graduation,Married,90369.0,0,0,28-04-2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,1
1990,1974,PhD,Single,63159.0,0,0,05-11-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1
8093,1969,Master,Married,79734.0,0,0,28-06-2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,0
10513,1992,Graduation,Together,63207.0,0,0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1
10177,1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1
5782,1982,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,0
10057,1951,Graduation,Single,72282.0,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1
10307,1956,Graduation,Married,50387.0,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,0
